CustomerID,Age,Gender,Income,VisitFrequency,AverageSpend,PreferredCuisine,MealType,OnlineReservation,DeliveryOrder,LoyaltyProgramMember,WaitTime
950,54,Female,66418,Weekly,148.83810507421902,Italian,Dine-in,0,0,1,3.4475620063632673
951,56,Male,122101,Weekly,47.13551689613215,Mexican,Takeaway,0,1,1,8.730503549284801
952,32,Male,132648,Weekly,135.7284503445674,Italian,Takeaway,0,0,1,41.46595883893675
953,19,Female,45224,Weekly,12.377540373360837,Chinese,Dine-in,0,0,0,34.80941943878539
954,67,Female,144519,Weekly,142.15270693147232,Italian,Takeaway,0,1,0,54.50512816
955,56,Male,128066,Rarely,161.58195312492498,American,Takeaway,0,0,1,44.84386248006663
956,66,Male,65207,Monthly,121.37106384047831,Chinese,Dine-in,1,1,0,50.18876480249667
957,19,Female,143152,Weekly,14.930916930442146,Mexican,Takeaway,0,1,1,1.3272325613263636
958,51,Female,56931,Rarely,122.39576637212535,American,Takeaway,0,1,0,10.77571359558229
959,44,Female,129502,Rarely,160.3178974147708,Indian,Takeaway,1,0,0,26.336665845080343
960,54,Female,48233,Weekly,31.42432725046808,American,Dine-in,0,0,0,19.326012977459882
961,69,Female,33613,Weekly,37.29416539139048,American,Takeaway,0,0,0,4.40879078
962,35,Female,45915,Rarely,101.0633329895042,Italian,Dine-in,0,0,0,15.80819149516407
963,50,Female,85293,Rarely,162.42137139186585,Chinese,Takeaway,0,0,1,30.613793359312066
964,35,Male,118376,Monthly,153.14847488737627,Mexican,Dine-in,0,1,0,15.23986014663569
965,58,Female,128387,Monthly,184.39402633563884,Italian,Dine-in,0,1,0,20.708185531036285
966,26,Male,124503,Monthly,54.2515072,Mexican,Takeaway,0,0,0,24.028552010663972
967,26,Female,88466,Weekly,180.77851697085092,Italian,Dine-in,0,0,1,31.700680871543046
968,57,Male,78589,Monthly,134.48572670074668,Italian,Dine-in,0,1,0,3.2903945278918467
969,19,Female,44654,Monthly,99.39129786053547,American,Dine-in,0,0,0,40.292501697393085
970,49,Female,52752,Monthly,60.89937277458318,American,Takeaway,0,0,0,53.95906127930286
971,18,Male,101549,Weekly,74.79290288,Italian,Dine-in,1,1,1,0.2676916880271918
972,64,Female,46777,Rarely,89.63506856013466,Italian,Dine-in,1,1,1,27.756349627839356
973,23,Female,100608,Monthly,94.62495634213045,Indian,Takeaway,0,0,1,48.66942298399077
974,52,Female,144610,Daily,133.45625658578885,Mexican,Dine-in,1,1,0,18.113529010339338
975,63,Male,22861,Rarely,25.77778459067686,American,Takeaway,0,0,0,1.5285020527432502
976,53,Male,65710,Monthly,181.98862242701608,Mexican,Takeaway,0,1,1,31.670625003960943
977,57,Male,20093,Weekly,166.16510765255657,Italian,Takeaway,0,0,1,5.0247983178935645
978,41,Female,134722,Rarely,89.56915261993969,Indian,Takeaway,0,0,0,30.24483114437787
979,28,Female,57083,Weekly,59.54196672,American,Takeaway,0,0,0,33.92845537316397
980,57,Male,55138,Weekly,49.22026882173958,Chinese,Takeaway,0,0,0,5.558672208757924
981,32,Female,96451,Weekly,134.18519879028514,Italian,Takeaway,1,0,1,30.430459386044284
982,55,Male,44538,Weekly,103.06734859412492,American,Dine-in,0,1,1,31.917896659950078
983,20,Male,57386,Monthly,114.32945837301976,Italian,Takeaway,0,1,0,36.247334529278476
984,59,Female,40510,Weekly,185.92193382644493,Mexican,Takeaway,0,0,0,50.25718824153369
985,60,Male,130223,Monthly,113.44374054519884,Italian,Dine-in,1,1,1,25.115967141077935
986,66,Female,35655,Weekly,168.47896337379473,American,Takeaway,0,0,1,44.282349437078274
987,32,Male,52396,Daily,12.408315081774145,Indian,Takeaway,0,0,0,31.583121037893914
988,32,Female,78876,Weekly,169.6905015151832,Indian,Dine-in,0,1,1,16.63245371
989,37,Male,57889,Weekly,143.15259488617747,Chinese,Takeaway,0,1,1,54.843938689802975
990,63,Female,86031,Rarely,77.70085228331983,Chinese,Takeaway,1,1,1,29.274641355025373
991,35,Male,54829,Weekly,118.87564632795625,Italian,Dine-in,1,1,1,58.08679196468722
992,39,Female,138735,Weekly,149.77980520014407,American,Takeaway,1,1,0,56.01931507814416
993,54,Male,73556,Weekly,115.2968060312857,Indian,Dine-in,0,1,1,25.145158919715914
994,32,Female,28066,Weekly,17.579144995389683,Italian,Dine-in,1,1,0,28.751392433309846
995,42,Male,79689,Rarely,96.11677131,Indian,Takeaway,0,1,0,1.969663339501737
996,26,Male,30983,Rarely,177.8478650682053,Indian,Dine-in,1,0,0,17.397187511155526
997,53,Male,34411,Weekly,154.41550917302246,Italian,Dine-in,0,0,0,48.82977393513205
998,67,Male,52525,Monthly,183.2444705191483,American,Dine-in,0,1,0,26.868774547174155
999,20,Male,125831,Daily,63.69375556149373,Mexican,Takeaway,1,0,1,31.76272632246535
1000,37,Female,21182,Weekly,29.443292883102213,Indian,Takeaway,1,0,1,39.952991373732786
1001,40,Female,47293,Monthly,79.59858815745945,Indian,Takeaway,0,1,1,48.731344940758184
1002,68,Male,140366,Daily,26.830749101656778,American,Takeaway,0,0,1,19.00287938064309
1003,45,Female,109063,Weekly,102.41190878779842,Chinese,Takeaway,1,0,1,55.49955813705719
1004,57,Male,99335,Rarely,131.08913528864346,Indian,Takeaway,1,0,1,12.310389909719927
1005,35,Male,121002,Weekly,180.63215151306244,Chinese,Takeaway,0,1,0,15.644211920318277
1006,20,Female,27928,Rarely,145.24833317905146,Italian,Dine-in,0,0,0,48.109771704915254
1007,50,Female,28016,Weekly,90.71967577060066,Mexican,Dine-in,0,1,0,10.487910762344153
1008,21,Female,60804,Weekly,41.61750715763591,Indian,Takeaway,0,0,0,31.500863986234304
1009,43,Male,144992,Rarely,80.07141427,Mexican,Dine-in,1,0,0,17.590568932735138
1010,39,Female,36544,Weekly,29.274275164091367,American,Dine-in,0,0,1,58.369403152264866
1011,38,Male,78868,Weekly,92.70556798390325,Mexican,Takeaway,0,0,1,14.237746
1012,58,Male,140712,Monthly,99.91417892010874,Indian,Takeaway,0,1,0,39.06641037340697
1013,45,Female,70378,Monthly,44.60916751117071,Chinese,Dine-in,0,0,0,2.7720215344789745
1014,48,Female,122266,Weekly,122.52302096969194,Italian,Dine-in,1,0,1,31.844808787080904
1015,67,Female,91273,Weekly,98.47489848118207,Mexican,Dine-in,1,0,0,26.309563699846667
1016,50,Female,128686,Monthly,166.93114393903252,American,Dine-in,0,0,0,56.319628487565474
1017,18,Female,72347,Rarely,16.46855353873466,American,Takeaway,0,1,0,54.15057910866955
1018,22,Female,145965,Monthly,51.47988262194291,American,Dine-in,0,0,0,28.730599696326717
1019,29,Male,65074,Rarely,59.84302632978498,Indian,Takeaway,0,0,0,20.322295760584936
1020,63,Female,57362,Daily,14.732157940501029,Italian,Takeaway,0,1,0,45.84981647022533
1021,51,Female,141449,Weekly,80.42166574159984,Chinese,Takeaway,1,0,0,51.254720246974955
1022,44,Male,75499,Rarely,83.06768849419211,Italian,Dine-in,0,0,0,59.75947711372499
1023,47,Male,146044,Rarely,10.969278568935461,Indian,Dine-in,0,0,0,52.94992443
1024,38,Male,138115,Monthly,25.07198432834058,Chinese,Dine-in,0,0,1,36.68946241154355
1025,43,Female,116085,Weekly,77.73151832,Indian,Takeaway,0,0,0,7.118831156018352
1026,18,Male,33560,Monthly,180.92155111416116,Chinese,Dine-in,1,1,1,2.746688416056451
1027,57,Female,79448,Weekly,100.67484317094997,Chinese,Takeaway,0,0,1,9.256491875117415
1028,34,Male,34492,Monthly,86.01726986745636,Chinese,Takeaway,1,1,1,7.060187173583814
1029,23,Male,80653,Daily,135.03561567563656,Mexican,Takeaway,0,1,1,41.945814092782264
1030,46,Male,21547,Daily,183.58164821906902,Indian,Takeaway,1,0,0,7.705847530002243
1031,41,Male,100703,Weekly,118.25290240928152,American,Takeaway,0,0,1,22.744273236257293
1032,37,Male,126751,Daily,196.52881811977338,Indian,Takeaway,0,1,1,42.66816253981653
1033,52,Male,122629,Rarely,93.23870007187597,Italian,Takeaway,0,1,1,23.495912356601686
1034,69,Female,35930,Weekly,53.303498821331836,Mexican,Dine-in,0,0,0,11.67745929361091
1035,52,Female,27239,Rarely,111.55427103005158,American,Takeaway,0,1,1,36.273536430878885
1036,69,Female,96870,Monthly,108.85875121985175,Chinese,Dine-in,0,1,0,32.80896004960336
1037,25,Female,77102,Daily,32.28842625107919,Indian,Takeaway,1,0,0,48.180821833844604
1038,57,Male,28253,Weekly,95.93705690992313,Indian,Takeaway,0,0,0,54.216892021359044
1039,36,Male,86014,Weekly,111.51378428316372,American,Takeaway,0,0,1,42.35689645
1040,30,Female,71590,Monthly,110.46823367353605,Chinese,Takeaway,0,1,1,51.88045723369178
1041,48,Female,117176,Rarely,91.61688453456838,Indian,Takeaway,0,1,0,59.70361939
1042,56,Female,65128,Weekly,58.59423646841022,Chinese,Dine-in,1,0,1,53.92503090500245
1043,65,Female,34010,Weekly,164.09565425797908,Indian,Dine-in,0,0,1,8.492395624132671
1044,67,Female,102874,Monthly,22.771395647027127,American,Dine-in,0,0,1,35.60318674129044
1045,44,Female,148592,Daily,99.50965851471999,Italian,Takeaway,0,1,0,28.267455969021682
1046,29,Female,132507,Weekly,135.22463075675626,Indian,Dine-in,0,1,0,25.518501198050178
1047,22,Male,73912,Rarely,198.4449157190955,Indian,Dine-in,0,0,1,3.233575570667917
1048,56,Female,103243,Monthly,73.43780810404203,Italian,Takeaway,0,1,0,57.53913498894478
1049,26,Female,54777,Monthly,41.32167147349398,Chinese,Takeaway,0,0,1,49.90272534706392
1050,60,Female,59793,Weekly,158.68347022185887,American,Dine-in,0,0,1,8.102969190086826
1051,34,Female,120607,Weekly,93.71719522378608,Italian,Dine-in,0,0,1,31.162936294488006
1052,28,Male,46146,Rarely,11.44708010049708,American,Takeaway,1,0,1,52.80352782376378
1053,61,Female,63115,Monthly,81.98335000784625,American,Takeaway,1,0,1,12.830513160036856
1054,26,Female,21350,Monthly,81.72279174311771,American,Takeaway,1,1,1,50.61513285672215
1055,57,Male,149142,Monthly,105.27480607092583,Mexican,Takeaway,0,1,1,35.21888417521433
1056,32,Female,115387,Weekly,198.83560490419634,Chinese,Dine-in,0,0,1,37.35023525174003
1057,61,Female,69799,Weekly,67.87915120801345,American,Dine-in,0,1,1,24.708838804304126
1058,53,Male,67998,Daily,112.4594737125367,Chinese,Dine-in,1,0,0,52.317567218588906
1059,61,Female,24362,Daily,176.97585538917426,Chinese,Takeaway,0,0,0,57.58370681893139
1060,61,Female,130824,Daily,165.71957046805645,American,Dine-in,0,0,1,45.081859055639754
1061,64,Female,48237,Monthly,144.21140399701935,Mexican,Dine-in,0,1,0,24.37742776254865
1062,55,Male,149421,Monthly,40.59452430416181,Indian,Takeaway,1,0,0,37.37087756221324
1063,60,Male,140380,Monthly,145.26080640723066,American,Dine-in,1,1,0,36.31157072801871
1064,68,Female,70712,Monthly,87.31544034728134,Indian,Takeaway,0,1,0,34.174403324506194
1065,41,Female,70691,Monthly,44.77217664349665,American,Takeaway,0,0,1,33.330799782514674
1066,47,Female,45934,Daily,38.46698080478869,Mexican,Dine-in,1,0,0,56.81307027542539
1067,40,Female,117841,Daily,186.76929406104202,Italian,Takeaway,1,0,1,56.37740242061348
1068,19,Male,44314,Daily,176.12673062604756,Indian,Takeaway,0,0,1,59.66843089958084
1069,20,Male,50976,Monthly,57.46223500235655,Mexican,Dine-in,0,0,0,12.297158139929609
1070,41,Male,46185,Weekly,162.46693512750406,Italian,Dine-in,0,0,1,48.96997119626625
1071,68,Male,45559,Monthly,78.10107465,Mexican,Takeaway,0,1,1,8.872853189580262
1072,67,Female,126820,Rarely,88.72604786648208,Mexican,Takeaway,0,1,1,54.95729342513062
1073,25,Female,27880,Weekly,69.88860000504101,American,Takeaway,0,1,0,52.34429971197987
1074,31,Female,143444,Weekly,193.50609429329958,Indian,Takeaway,0,1,0,28.505867948818768
1075,22,Male,80939,Rarely,160.0137441295166,American,Takeaway,0,0,0,25.88195059962413
1076,51,Female,41323,Rarely,49.91081232957677,Italian,Dine-in,0,1,0,50.497702736659356
1077,42,Male,139698,Weekly,27.209196097341625,Italian,Takeaway,1,0,0,56.91804423497808
1078,62,Female,146013,Daily,134.8259099739942,Mexican,Dine-in,0,0,1,25.796105969790414
1079,47,Female,64438,Monthly,39.87761625810336,Italian,Dine-in,0,0,0,47.968872050264956
1080,37,Male,71616,Daily,184.37557894163402,Italian,Takeaway,1,0,1,36.78206426299735
1081,45,Male,71243,Weekly,58.185972366359266,Mexican,Takeaway,0,0,1,2.7019480170536014
1082,57,Female,133991,Weekly,101.85457011450066,American,Takeaway,1,1,0,49.58527466532161
1083,47,Male,95530,Rarely,68.10956434954365,Mexican,Dine-in,0,0,0,38.35548852288687
1084,25,Male,94123,Weekly,127.01283171620106,American,Dine-in,0,1,1,10.206500838040276
1085,21,Male,65952,Weekly,100.05489703211109,Mexican,Dine-in,0,0,1,7.412754152631473
1086,28,Female,140284,Daily,148.49501448676924,Indian,Takeaway,0,1,0,0.6743346972195052
1087,36,Male,145234,Monthly,189.62223894859673,Chinese,Dine-in,1,1,1,12.221203389731969
1088,31,Male,120134,Monthly,103.59213625937458,Italian,Takeaway,1,1,0,29.888212993312614
1089,55,Male,122958,Weekly,98.18515108597892,Chinese,Takeaway,0,0,0,32.272139786078775
1090,42,Female,20864,Monthly,31.26806065682991,Chinese,Dine-in,0,0,0,10.560017517062024
1091,55,Male,125245,Rarely,115.46159739079496,Chinese,Takeaway,1,1,0,51.12780829941109
1092,56,Female,48734,Rarely,15.579103406381495,Indian,Dine-in,0,0,1,39.192316524050455
1093,19,Female,133974,Weekly,153.66705091450518,Chinese,Dine-in,0,0,0,33.84525615813311
1094,47,Female,60541,Monthly,118.11290834764466,Chinese,Takeaway,1,1,1,19.224440113824308
1095,39,Male,41740,Rarely,152.31006335756317,Italian,Takeaway,0,1,0,12.220101872103273
1096,41,Female,20437,Monthly,96.50257449527565,Mexican,Takeaway,0,1,1,9.352367378835343
1097,48,Female,70837,Monthly,19.261948946499075,Mexican,Dine-in,1,0,1,42.2131808
1098,58,Female,48478,Rarely,192.50752885699288,American,Takeaway,0,1,0,52.43018094062733
1099,21,Female,90253,Monthly,32.297380462382705,Indian,Takeaway,0,1,0,9.364398703514711
1100,39,Female,88776,Weekly,86.67961392905637,Chinese,Dine-in,0,1,0,22.182997675528252
1101,45,Male,62363,Weekly,171.6511615768452,Chinese,Dine-in,0,1,1,2.1309862420644077
1102,32,Female,124333,Monthly,199.75015217598934,Mexican,Dine-in,1,1,0,11.8628119
1103,69,Male,71823,Monthly,100.32003300321725,Italian,Dine-in,1,1,0,57.81199643231582
1104,36,Male,81870,Weekly,102.93413723699928,American,Takeaway,1,0,1,11.286814284368543
1105,58,Female,120168,Daily,68.92944075556105,Indian,Takeaway,1,1,1,25.97744854840742
1106,69,Female,145251,Rarely,194.93351983684266,Indian,Dine-in,0,0,0,8.555953437
1107,34,Female,144501,Weekly,183.11520692505675,Indian,Takeaway,0,0,1,52.91518026044061
1108,37,Female,28128,Weekly,35.10636593054672,Chinese,Dine-in,1,1,0,15.974871204161818
1109,47,Male,80952,Rarely,101.38605660593717,Indian,Dine-in,0,1,0,4.410357104436935
1110,44,Female,38973,Rarely,134.6425405820031,Italian,Dine-in,0,0,0,45.404303352294654
1111,32,Male,70688,Monthly,150.5816281517009,Mexican,Dine-in,1,1,1,1.3740790404141157
1112,19,Male,35961,Rarely,184.83505605134732,Italian,Takeaway,0,0,0,38.54786595790443
1113,58,Female,24600,Monthly,136.86919726235686,American,Dine-in,0,0,0,38.896077531904396
1114,68,Female,47270,Weekly,146.6904716159651,Chinese,Dine-in,1,0,0,12.90779037947063
1115,37,Female,149652,Daily,178.9922404097371,Chinese,Dine-in,0,0,1,22.494627443608657
1116,22,Female,77107,Weekly,61.99749482141449,Indian,Dine-in,1,1,1,37.416450415691116
1117,25,Female,140159,Rarely,54.435831967819624,Chinese,Takeaway,1,0,0,58.38655770534727
1118,52,Male,132576,Weekly,26.497139671246504,Italian,Dine-in,0,1,1,12.786914201930754
1119,59,Male,23400,Weekly,75.5570947,Indian,Takeaway,1,0,1,58.56066414313079
1120,52,Male,102238,Monthly,139.29647455084765,Indian,Dine-in,1,0,1,33.313420926683335
1121,35,Male,144479,Monthly,66.53658256378043,Chinese,Dine-in,0,0,1,0.032506826865186245
1122,42,Male,52609,Weekly,70.10524481068958,Chinese,Dine-in,0,1,0,12.687700273780658
1123,25,Male,66790,Rarely,30.693319056227097,Chinese,Dine-in,1,1,1,9.156306775423309
1124,22,Male,45151,Weekly,134.89200695724782,Indian,Takeaway,0,1,0,32.19485338101179
1125,53,Male,59341,Weekly,48.51764975987092,Mexican,Takeaway,1,0,0,40.87133945532076
1126,35,Male,134469,Monthly,78.24127696874834,Italian,Dine-in,0,0,1,46.15261398227931
1127,68,Female,109615,Weekly,188.3332915729802,Chinese,Takeaway,0,1,0,50.936685764492516
1128,64,Female,121256,Daily,87.15500755906237,Chinese,Dine-in,0,1,1,52.52621919117751
1129,22,Female,130829,Rarely,157.35696299965974,Mexican,Takeaway,0,1,0,25.854135222021355
1130,62,Male,84236,Weekly,165.26821886282295,Chinese,Dine-in,0,0,0,31.562839769941824
1131,62,Male,42102,Rarely,62.20909375983378,Chinese,Takeaway,0,0,0,27.39467070805744
1132,39,Male,40620,Monthly,26.984246503297918,Mexican,Dine-in,0,0,0,47.29339638699464
1133,69,Female,130997,Weekly,50.94234201413659,Indian,Takeaway,1,0,1,9.377989581660309
1134,35,Female,29465,Weekly,119.54596017100525,Indian,Dine-in,0,0,0,34.66925592957367
1135,61,Male,89285,Daily,65.81339081293353,Chinese,Takeaway,1,0,0,31.763566060398112
1136,64,Male,111906,Monthly,142.93147298193745,Mexican,Dine-in,1,0,0,5.202486901117764
1137,23,Male,110100,Weekly,109.89726803693182,Mexican,Dine-in,0,0,1,48.82303356093636
1138,50,Female,83461,Weekly,168.5482377453084,Chinese,Takeaway,0,1,1,19.542025543912924
1139,53,Male,112898,Monthly,34.5147411,American,Dine-in,1,0,0,12.248470888842348
1140,46,Male,85346,Daily,123.0870670234081,American,Dine-in,0,0,1,19.70108321740546
1141,21,Female,53483,Monthly,48.90358226707831,Indian,Dine-in,0,1,1,16.31397711193921
1142,23,Male,131676,Weekly,164.58757609969484,Chinese,Takeaway,1,0,1,35.39887749432611
1143,52,Male,44722,Monthly,83.90543889201125,Mexican,Dine-in,1,0,0,43.98015816351816
1144,64,Male,36143,Monthly,121.13767862366552,Chinese,Dine-in,0,1,1,19.286055107363786
1145,65,Female,45416,Weekly,119.83728600160492,Italian,Takeaway,1,0,0,8.717859710892169
1146,56,Male,142339,Weekly,69.75838254599063,Indian,Takeaway,0,0,0,32.676164977787586
1147,40,Male,58731,Daily,33.60653972688104,American,Dine-in,0,0,0,8.244006741784489
1148,53,Male,111904,Monthly,100.07811967144862,Chinese,Takeaway,1,0,1,28.21399203256538
1149,19,Male,45917,Weekly,186.0119951130392,American,Takeaway,1,0,1,48.25950991118505
1150,69,Male,110795,Weekly,136.45094571835654,Mexican,Takeaway,1,0,1,35.76663915917112
1151,62,Female,129492,Monthly,106.48037379692173,Chinese,Dine-in,0,1,0,12.067054979962306
1152,43,Female,125084,Weekly,47.600190036269076,Chinese,Takeaway,0,1,1,29.661836388214418
1153,36,Male,84825,Weekly,161.14438446229394,Italian,Dine-in,1,0,0,13.911533282471042
1154,33,Male,132816,Monthly,113.99567692609875,American,Takeaway,0,0,0,32.11427670109869
1155,58,Male,56610,Weekly,182.15881606655958,Italian,Dine-in,0,0,1,15.319547781406273
1156,53,Female,97419,Rarely,49.51056815,American,Dine-in,0,0,0,27.748777850837214
1157,33,Female,105342,Weekly,178.38055175590833,Indian,Takeaway,0,0,0,39.309775594621875
1158,37,Female,68262,Monthly,46.333391494653014,Italian,Takeaway,0,0,1,31.11084274
1159,67,Female,27263,Rarely,111.13925726677321,Italian,Takeaway,0,1,1,0.096466326
1160,20,Male,68777,Rarely,92.43536148,Chinese,Dine-in,0,0,0,38.74176974145607
1161,46,Male,54557,Weekly,143.64830761600825,Indian,Dine-in,0,1,1,53.40166653584593
1162,66,Female,122955,Rarely,120.64087340665435,Indian,Takeaway,0,0,1,15.709179744904848
1163,32,Female,124959,Monthly,191.29020011401389,Mexican,Takeaway,1,0,1,44.07254533905591
1164,64,Female,142155,Weekly,111.82092400856783,Indian,Takeaway,0,0,0,44.91003063877648
1165,62,Male,68782,Rarely,66.27360116469316,Italian,Dine-in,0,1,1,45.36258080470526
1166,31,Female,43415,Monthly,118.00733321516137,Chinese,Dine-in,1,1,1,44.242570683151385
1167,29,Female,41415,Weekly,173.78543555591506,Mexican,Dine-in,0,0,0,46.363969483057275
1168,39,Male,25907,Rarely,94.66282516892109,Italian,Dine-in,1,0,1,16.03935288753519
1169,30,Male,147370,Monthly,101.21551005768644,Indian,Dine-in,0,1,0,55.79017519
1170,24,Female,24277,Monthly,19.838833370747583,Indian,Takeaway,1,0,0,40.32454660091075
1171,54,Male,114132,Weekly,116.77050756806882,Mexican,Takeaway,0,0,1,4.967791926168501
1172,69,Female,44257,Weekly,12.442555685310968,American,Takeaway,0,0,0,58.83851735010148
1173,33,Male,64919,Weekly,153.22984378487956,Italian,Takeaway,0,1,0,0.092033476
1174,43,Male,94500,Monthly,125.46332445918559,Italian,Dine-in,0,0,0,53.81130740485973
1175,63,Female,126805,Rarely,103.5440107097199,Indian,Dine-in,1,0,1,53.6731985
1176,55,Female,20150,Rarely,114.73486564273276,Mexican,Dine-in,1,0,0,40.51106239798113
1177,61,Female,65860,Weekly,30.51099754154839,American,Dine-in,0,1,1,48.41987348775104
1178,66,Female,47076,Weekly,45.00032127852065,Indian,Dine-in,1,0,1,54.85981604
1179,30,Male,130655,Rarely,126.83878071715262,American,Dine-in,1,0,0,50.71909354768908
1180,54,Female,103918,Rarely,87.46222001869855,Italian,Takeaway,0,1,0,24.698008540573174
1181,38,Male,129523,Weekly,195.78371542453627,Mexican,Dine-in,0,1,0,20.788231591540132
1182,61,Male,80076,Rarely,172.68840534493273,Italian,Dine-in,0,0,1,51.309567442728266
1183,69,Male,94601,Weekly,197.35285252487648,Chinese,Takeaway,0,0,0,29.873383719318333
1184,18,Female,101889,Weekly,95.51043192932784,American,Dine-in,0,0,0,18.194577968252858
1185,25,Female,53943,Rarely,82.28712683122994,Italian,Dine-in,0,0,0,59.74159275
1186,37,Female,63111,Rarely,148.73386433415632,American,Dine-in,0,1,0,45.56239019980625
1187,32,Female,103493,Rarely,44.55031062788119,Mexican,Takeaway,1,1,1,47.86090484383425
1188,54,Female,149457,Monthly,40.096970574024425,Mexican,Dine-in,0,1,0,43.24050203399883
1189,18,Female,39359,Weekly,83.91820016446793,Mexican,Takeaway,0,0,0,9.53000684
1190,29,Male,98984,Weekly,97.44719965202215,Mexican,Dine-in,0,0,0,40.69330900769844
1191,49,Male,89184,Weekly,68.86879020261722,Chinese,Takeaway,0,0,1,26.216099759833085
1192,60,Female,123147,Rarely,25.00613628506278,American,Dine-in,1,1,1,22.56256508955892
1193,63,Male,66271,Weekly,115.78611616931111,Chinese,Takeaway,0,1,1,36.28679867551307
1194,61,Female,26147,Monthly,174.28307608685222,American,Takeaway,0,1,0,49.002827335646394
1195,34,Female,51451,Daily,198.6054922005622,Indian,Dine-in,0,1,0,32.20803586178973
1196,40,Female,49732,Monthly,120.00446056144533,American,Takeaway,0,0,0,22.79358321051642
1197,49,Female,66768,Weekly,63.46136075208707,Indian,Dine-in,0,0,1,26.046414154566776
1198,44,Female,74120,Monthly,108.52754527411372,Italian,Takeaway,0,1,1,6.811708129514522
1199,27,Male,32654,Monthly,15.680246790758206,Mexican,Takeaway,0,0,0,23.570176594938975
1200,38,Female,24547,Daily,34.27721431221249,American,Dine-in,0,1,1,51.09969008813642
1201,31,Male,92198,Weekly,193.1186807511954,Mexican,Takeaway,1,1,0,37.92817944655497
1202,64,Female,93229,Daily,172.31768274426017,Italian,Dine-in,0,0,0,35.67017698720009
1203,48,Male,33065,Monthly,114.04962173812086,Mexican,Dine-in,0,0,1,52.86161328400953
1204,22,Male,93822,Monthly,164.5893049651675,Chinese,Takeaway,0,1,1,34.187214643405106
1205,66,Female,105149,Rarely,159.32115303664062,Mexican,Takeaway,0,0,1,54.10296267833252
1206,27,Female,148712,Monthly,115.94686965416041,Indian,Dine-in,0,1,0,8.054985061960807
1207,36,Female,41417,Monthly,123.75577233883205,Mexican,Dine-in,0,1,0,19.815008773740804
1208,51,Female,145401,Monthly,136.8489274988425,Italian,Dine-in,0,0,1,17.524121602930375
1209,42,Female,78302,Rarely,61.931069877977095,American,Takeaway,0,0,1,50.26652063133546
1210,53,Female,74609,Daily,196.05940660108539,Italian,Takeaway,0,0,1,35.36081999858178
1211,67,Male,113717,Monthly,94.09457252,Chinese,Takeaway,0,0,1,6.169316915476754
1212,38,Female,41126,Monthly,126.7753118508754,Italian,Takeaway,1,0,0,0.3023577621775897
1213,24,Female,39498,Rarely,80.86541992217049,Mexican,Takeaway,1,1,0,14.12777801099148
1214,21,Female,140769,Weekly,21.78262399396446,Indian,Dine-in,0,0,1,4.816430599924306
1215,55,Female,75552,Daily,51.11800244,Italian,Dine-in,1,1,1,50.90546701385622
1216,23,Male,72506,Weekly,155.9310526627238,Italian,Dine-in,0,0,1,43.046018721808395
1217,62,Male,116124,Weekly,127.20117258067322,American,Dine-in,1,0,1,18.480202703142407
1218,49,Male,75161,Weekly,98.72512019701442,Indian,Dine-in,1,1,1,12.029118622709316
1219,65,Female,51043,Weekly,187.9768523616427,Mexican,Dine-in,1,0,1,57.484738007261164
1220,46,Male,24570,Monthly,143.43494232943772,Chinese,Dine-in,0,1,1,23.25326818009944
1221,30,Male,69733,Monthly,30.92878402275293,Mexican,Takeaway,1,0,0,18.96824023
1222,23,Male,147385,Monthly,103.03251230199325,Italian,Dine-in,0,0,0,59.7438561
1223,45,Male,36351,Rarely,31.09950010081094,Italian,Takeaway,0,0,0,51.71087690069585
1224,32,Female,149728,Monthly,156.86960403596163,Indian,Takeaway,0,1,1,33.47260399606444
1225,30,Male,81899,Weekly,86.91524822250784,American,Takeaway,0,1,1,28.715880744343604
1226,30,Female,99128,Rarely,68.70420104571224,Italian,Takeaway,0,0,0,14.82502157845634
1227,66,Male,74427,Monthly,163.96691003946844,American,Dine-in,0,0,0,30.62258239097789
1228,67,Male,48404,Monthly,142.9423743368122,Mexican,Takeaway,0,0,0,15.756474493596818
1229,25,Female,112333,Rarely,139.79824038243697,American,Dine-in,1,0,1,10.507310427403198
1230,58,Male,79037,Monthly,144.99399837443818,Mexican,Takeaway,0,0,1,33.61245850693695
1231,49,Female,120539,Weekly,189.79294657417745,American,Takeaway,0,1,1,43.59121366077667
1232,21,Male,42065,Rarely,95.18573821315037,American,Dine-in,1,1,1,15.318195445575762
1233,47,Female,68945,Weekly,50.479568394460905,Mexican,Takeaway,0,0,0,10.483875568450827
1234,42,Female,143716,Daily,115.47240941873044,Italian,Takeaway,0,0,1,7.662920399563234
1235,36,Male,138770,Monthly,144.64830870670096,Mexican,Dine-in,1,1,1,52.444341630995226
1236,69,Female,24313,Weekly,192.3188812191898,Italian,Takeaway,0,0,0,26.950636277978948
1237,58,Female,135183,Weekly,35.50513872936831,Mexican,Takeaway,0,0,0,32.889401882082375
1238,31,Female,136693,Weekly,161.8451992380163,Chinese,Takeaway,0,0,0,27.601757493398843
1239,48,Female,107653,Weekly,131.7931676586348,American,Takeaway,1,1,1,25.8205055
1240,58,Female,143279,Weekly,166.96887459643347,Italian,Takeaway,0,1,1,3.956950223363871
1241,61,Female,82695,Rarely,197.77694943493435,Indian,Takeaway,1,1,1,17.035477208686682
